cluster,neighbor,sil_width
1,4,0.5203404933067928
4,1,0.5206538016425348
5,3,0.31759631798562027
6,2,0.167900497079619
1,4,0.5198831885555694
1,5,0.40700757548268396
1,5,0.40792745379991785
6,2,0.20285497151313722
6,8,0.23834948980168633
6,2,0.5471829216321592
3,2,0.24865637517607597
1,4,0.5534308438721278
4,1,0.5427237214714954
5,1,0.3074296128688509
6,2,0.4254981463330276
1,4,0.47850943410646934
1,4,0.553992711123708
1,4,0.5400105759245563
1,4,0.3544110151332343
4,1,0.2326912862513783
1,4,0.5223305476972858
5,1,0.1411195148024677
4,1,0.4377339753068251
5,8,0.5679849233529969
1,5,0.20105735350766846
1,5,0.2629868981693297
6,8,0.5125910496136608
5,3,0.5871209132400365
1,4,0.17530127569841067
1,4,0.5382104439295151
5,1,0.3619985988141068
5,7,0.579783137409159
1,5,0.5321917262358598
6,2,0.16286963068190105
6,2,0.34260538653764494
6,8,0.5782793117222121
7,8,0.2107918296343387
1,4,0.5030074189049764
1,5,0.07975825317198793
5,8,0.5988456269322268
6,2,0.13708339549371162
5,7,0.026155217551081723
3,2,0.18604399681710226
5,8,0.3775139618006888
1,5,0.550959350998218
7,5,0.5170198940882323
5,3,0.5764908605940622
6,2,0.5728817511091893
6,2,0.5102735159241375
6,2,0.5558423001587175
5,3,0.6280553422948374
5,7,0.11113262935342468
1,4,0.3888162741052078
1,4,0.5506043935723884
3,1,0.30078639699808524
1,4,0.38593810054116007
2,6,0.41803607348522104
5,7,0.30260695862362214
1,4,0.5714385831163267
3,2,0.24818731215186096
3,1,0.1965936651897527
6,2,0.06776326917468559
1,3,0.43260335100462816
1,4,0.4397493934329927
5,7,0.5587865981393442
1,5,0.3710302210089006
1,4,0.0989924867737096
1,5,0.4482824195010504
1,4,0.4638284968109917
5,7,0.5636475387269791
3,2,0.25775002318236645
1,4,0.5350451922415588
6,8,0.4822443051210603
1,3,0.11265174187728674
3,2,0.2541884885682375
8,5,0.32965197430711113
8,5,0.24075105642331915
6,2,0.4358767805485058
5,7,0.6200081479545909
6,2,0.47131839003667925
1,5,0.30783696828503443
5,8,0.6095911735191358
8,5,0.1663273763158764
5,8,0.5268460381610708
5,8,0.48822961137342313
6,2,0.32014353170579174
1,4,0.3928825007343404
5,3,0.5759598843532626
5,8,0.5114223798681456
5,3,0.38731407678488666
5,8,0.1561880632334151
7,5,-0.03603809514814805
5,8,0.3990205480973874
5,8,0.6167736377373348
3,2,0.3219595336633924
1,4,0.32176330586954166
5,1,0.45121211752810586
1,4,0.3756304155094192
1,4,0.4785958511189772
1,4,-0.022992017272547106
4,1,0.11548917025117598
5,1,0.2671738858617811
7,8,0.26581564060014196
5,8,0.4908985585616043
6,2,0.2958037885149058
1,4,0.5409120868126316
1,4,0.38710501426406757
6,8,0.4464107040963033
2,6,0.5171615105981042
1,5,0.3533994844789631
1,4,0.4635158468439057
5,2,0.3446740873390712
6,2,0.29876384758546654
1,5,0.2606948607679749
3,4,0.11360174375088565
2,6,0.15788106224973142
7,8,0.13516146408796187
1,4,0.16763732342010523
1,5,0.3353086104941203
5,8,0.6345086699367657
8,6,0.39031908952225813
5,7,0.5956850913089536
8,6,0.06691377824826426
5,3,0.33009528350601625
2,5,0.15879730193164693
5,7,0.4069079807599336
5,7,0.6241145138433172
2,3,0.40057107250902074
2,6,0.03509646385318293
5,8,0.585239836553309
4,1,0.5788172745052159
5,3,0.6252203222630615
5,8,0.4646993129641263
5,8,0.5304354646868591
1,4,0.3297047337111327
5,7,0.5942314562092889
6,2,0.5323806006325214
4,3,0.26369860996667643
1,5,0.32794026629671913
1,4,0.5008240068000229
3,2,0.25216855686150946
1,4,0.46459121521251423
1,4,0.44722801162391956
3,2,0.26719410963896895
1,4,0.24428531946279453
1,5,0.39484607922880155
1,5,0.4019799163818013
3,2,0.24788669854441814
1,4,0.41729728284014445
3,2,0.2501393116212001
1,4,0.5428419382410398
1,4,0.5528441083350321
1,4,0.5705700567921067
1,5,0.406576596300418
3,5,0.18511001774521071
5,8,0.5835812444501326
1,5,0.1523193494883837
1,4,0.17020895165888933
1,5,0.5637934814291216
5,8,0.45490101545522643
3,2,0.2575384669114709
1,4,0.5122779527327277
1,4,0.48587699437142157
6,2,0.4924824507315801
1,5,0.02756329390361613
1,4,0.5368002304736409
1,5,0.4621396175481745
3,5,0.5452262027233882
1,5,0.08407999107097923
5,1,0.4713810364870601
4,3,0.20593877882363773
5,8,0.12188113845751074
5,3,0.5791353332421367
7,5,0.20914380193065635
5,1,0.5179181927703468
5,1,0.28842777352272236
5,3,0.5162577700537387
5,8,0.044190910971140585
1,4,0.2179746981313656
4,1,0.49721262224401247
5,7,0.6156390585260257
8,6,0.588479937384286
1,4,0.5454658867258889
1,5,0.07316006550543976
2,6,0.04472289411356522
3,2,0.30252728527042866
1,5,0.01954379929567167
5,1,0.09333070095762244
5,8,0.6421162134158657
1,3,0.0630849567838778
5,1,0.4468115419879559
5,3,0.5624123006654792
7,8,0.17429664061155095
5,3,0.5796155945794215
5,8,0.510612591122582
1,3,0.41222446798416984
5,1,0.43744705433971043
1,4,0.509147618364385
8,5,0.21734961932639532
5,7,0.570366791603387
5,8,0.13993092560138165
5,7,0.6128050264293716
5,8,0.5190417792054732
5,8,0.5793930016647505
5,7,0.6130622244770608
7,8,0.174278479640326
5,3,0.5734895811046108
4,1,0.3307083323161364
5,8,0.5126084064109117
8,7,0.23654095054652013
7,8,0.5134717247965119
1,4,0.4906235645434703
2,6,0.18164278415893553
1,4,0.39434135818325883
8,6,0.3306642541032473
8,6,0.5865020452150866
8,6,0.2714394823040887
7,5,0.3365973792069962
8,6,0.13874435347687386
1,4,0.12207638908480856
5,3,0.22467320380734787
6,2,0.2719072725536991
2,6,0.33686895433510666
5,8,0.4534889188880501
6,8,0.41617900097352206
8,6,0.08644128750753291
1,4,0.22351906834015267
1,4,0.3814699158096107
4,1,0.3053871801438193
6,2,0.44154258295653503
1,4,0.229785755546251
1,4,0.42750762245515017
8,6,0.540893489396215
7,8,0.25482326917084946
6,2,0.19982979892547342
2,3,0.5191218537557121
1,4,0.5224027895567894
6,2,0.0013177479126484696
6,2,0.11355286477144712
2,3,0.5570399340304556
2,3,0.37281326224761746
1,4,0.5528485389232511
5,8,0.15528097332077098
1,4,0.3738757443672625
8,5,0.13392332661651155
5,7,0.24402487775033924
1,4,0.5226564367990839
5,1,0.00929431467267833
6,2,0.390482490793108
8,6,0.17224659202269627
8,5,0.028926609006714735
4,1,0.4988420129510088
7,5,0.44311334408439973
1,4,0.10726906279958295
7,5,0.4800832009847441
8,6,0.2839174949387702
8,7,0.4353167940861094
5,7,0.30033605033862315
8,6,0.5819554470101995
6,8,0.29858463331671076
2,6,0.41195771560593647
3,2,0.5300422333435209
3,4,0.5318809844907495
7,8,0.48282284810169385
5,8,0.14299023163114266
8,7,0.5439877095595385
1,4,0.372681539599154
7,8,0.2298102259238881
1,4,0.1893848169310581
1,4,0.2282964051871023
6,8,0.08334592341837946
7,8,0.4146181526324534
8,7,0.28643958729732877
1,3,0.3502073650097384
1,4,0.5171424782872114
1,4,0.34437747405227925
6,2,0.5800815453226114
3,4,0.3441943996687349
8,7,0.31210036759958276
8,6,0.45684343586034926
8,6,0.21176955639049858
5,8,0.33890213595775864
5,7,0.41258006298333727
3,5,0.4028636925422038
4,1,0.5095978702498194
5,8,0.45994569913254624
7,5,0.36427929532940484
7,5,0.5014048912087761
8,6,0.27835879936940777
3,2,0.5384083915616494
3,4,0.14048644733638885
2,6,0.15002270525560785
5,7,0.5434464796573428
8,6,0.461419194852648
8,6,0.5600507692389395
5,8,0.28842753088114165
7,8,0.09135677224585555
8,6,0.29631173894176815
8,7,0.15071019904490118
2,6,0.010623931080393062
6,2,0.16086489010939967
1,4,0.31227455185049785
7,8,0.24333846591963681
5,7,0.3105882701731372
4,1,0.24383849785687653
4,1,0.27127311953536287
1,4,-0.008702043922735733
1,5,0.5073534492208273
1,5,0.13265145126087424
1,4,0.5447656765279374
6,8,0.3099251602015734
7,5,0.50593375028161
7,8,0.2331642112362196
1,4,0.4813612924117955
5,7,0.26128288581611536
5,8,0.06824941374691049
8,7,0.38798620953023116
1,4,0.46387222038299125
1,4,0.34646754188644396
5,7,0.38532198227839204
5,2,0.08106981130125945
7,8,0.24498740906300517
4,1,0.5818900323255263
6,2,0.5312105926305314
7,8,0.1563296626943133
1,4,0.39187222232993996
7,8,0.5219073115485212
1,4,0.45053277512500967
1,4,0.20865266883933514
1,4,0.38818167057290537
8,5,0.4128559566840761
6,8,0.39987998003951297
3,2,0.43895801874958973
1,5,0.07292163341045149
5,7,0.35087202626164604
7,5,0.26433178968517346
8,6,0.3427963174370389
7,5,0.4585884409845749
8,5,0.548847595070389
8,6,0.44678827169249696
8,6,0.4888431762120629
1,4,0.35244628323399046
7,5,0.04147136483318937
7,8,0.07167210156496853
7,8,0.23630240733081884
3,4,0.40771011661046597
3,2,0.5587635887718189
5,8,0.29976237358872454
8,6,0.5483597087349187
6,8,0.5364356927044762
8,6,0.4989762229681662
5,8,0.1654820052223446
8,7,0.2570918711377251
8,7,0.30202827249097336
7,5,0.3220191358673524
5,7,0.5273547101471144
6,8,0.10693931367231473
7,5,0.49702454537851354
8,6,0.5996033995141017
5,8,0.1447370922753271
7,8,0.2294587947752268
7,5,0.4977391897811378
2,6,0.550186967785662
7,8,0.47910852338204524
7,5,0.4763506541018457
7,8,0.0866471230424732
7,8,0.2872161130645198
7,5,0.1840384224613477
5,7,0.1267856690072231
6,2,0.5348695759600551
2,6,0.4531667442442419
8,6,0.43535017501305656
7,5,0.3738183712790592
7,8,0.2948088463422116
7,5,0.0822073517841546
3,4,0.417753024503357
8,7,0.4514123545752927
8,7,0.4376328720013721
2,6,0.13910055846068764
8,6,0.3290504754545931
6,2,0.2661241158147122
7,5,0.32087267458814916
7,8,0.3658938834098613
1,4,0.5479876840718548
3,4,0.3718083586879711
4,1,0.6207945205974607
4,1,0.6205561240488847
8,6,0.44951412185652784
6,8,0.24374713943723245
2,6,0.5706334516501901
2,3,0.5969830396549707
2,6,0.5071887335360654
2,6,0.3120177204049881
6,8,0.123281682270078
8,7,0.4816200790310447
8,6,0.4245812481778503
6,2,0.13956711684169631
6,2,0.49847223402421004
5,7,0.16809649946570093
5,7,0.15234254492501312
7,5,0.466486175876436
7,5,0.41766821512489055
5,3,0.3188260923333464
7,8,0.4725238518230508
8,7,0.24406171954893213
8,7,0.43980237759607327
5,8,0.47902240148407244
7,5,0.48537775176888953
7,5,0.4979635890980825
4,1,0.5443335390441877
8,7,0.25202037548283085
6,8,0.31102742039585457
3,4,0.37329378530830865
5,8,0.3485752107722801
7,8,0.36918139297526026
4,1,0.2767733776246484
1,4,0.3963495591786219
3,1,0.32410057165921285
2,3,0.17513448607178034
6,2,0.2664001927798145
1,4,0.48366960369706136
4,1,0.40941384709329365
8,5,0.23193431854936666
5,8,0.4648718898990917
3,4,0.4304201805178331
7,8,0.2791562959554795
6,8,0.44987925953404834
7,8,0.4399822542053275
7,5,0.518142051706272
6,8,0.3100801241076919
5,8,0.13155218215455083
6,8,0.5253391690394988
7,8,0.09115244396440689
8,7,0.6121727074098527
8,5,0.38435971922794204
5,7,0.4473884619085198
5,8,0.2834165752238709
7,5,0.19816869751903116
5,8,0.46344183055568167
8,7,0.24216406895527423
7,8,0.18395592332950575
8,6,0.5863452320050019
8,6,0.5115944245704436
2,6,0.16731868131582472
6,2,0.016516462559921497
8,5,0.40534273079672256
1,4,-0.02256800332893841
1,4,0.544039352713952
4,1,0.28548566781008283
7,8,0.21992866989135562
8,6,0.5736106264887197
3,1,0.22397231332822726
5,8,0.31659916509167707
8,6,0.5092364145068132
1,4,0.5157443605716232
5,3,0.1816015835999539
8,6,0.3682859666438004
3,2,0.3770073905652988
6,8,0.07407066190386025
5,7,0.032447356261919434
7,5,0.5123514185308488
1,4,0.46248745598150615
7,8,0.5309031408249494
4,1,0.5266568142032108
8,6,0.31735872148279665
8,5,0.29575789340256176
1,4,-0.026289998922266695
7,5,0.20312574131466712
1,4,0.3566809003617773
8,6,0.49124965621127653
6,2,0.056918589663006176
6,2,0.5307017748192417
5,8,0.20225501030832155
8,6,0.1533077369943303
6,2,0.5485252940018085
6,8,0.018585760264178273
6,8,0.11600892934904658
7,8,0.34072973660996564
6,2,0.5084492076810291
8,6,0.061753670128108513
7,8,0.046182527592785245
6,2,0.2951247590565631
7,5,0.5162327170273859
8,6,0.5605044266172032
5,7,0.35802040933499263
5,8,0.39107393790676764
8,7,0.2929179507572693
8,6,0.15416366319796176
5,7,0.4383785522801205
1,4,0.37973131667293564
1,4,0.3695547692896483
3,4,0.11652355355298714
5,7,0.5076776791363017
5,3,0.5132538912751231
8,7,0.5483936832280594
7,8,0.5209995887993975
5,7,0.2068424412485048
7,5,0.49043057617557045
6,8,0.14157742761250713
8,7,0.4762451266478228
6,8,0.24447335888808402
6,2,0.4165887342821441
7,8,0.11612110579170408
1,5,0.21960769694093268
6,8,0.5044659475256139
7,8,0.4879988749268172
6,2,0.46018312265782296
6,8,0.37420654887665333
3,5,0.5139814712259451
1,4,0.48679888450353953
7,8,-0.03737714175107695
5,7,0.5016297766481711
6,8,-0.0021198319322472555
7,5,0.19995232977636848
5,8,0.5518957146600021
7,5,0.4974534645241555
7,8,0.05846431057557146
7,5,0.49027772774797945
1,4,0.479548847756296
1,4,0.10300523389720709
6,2,0.16353912067775464
7,8,0.41940578827023195
5,7,0.47337966994620984
8,5,0.5238526130758258
8,7,0.5551794315952548
5,7,0.40518678004580816
4,1,0.26932609211511327
1,4,0.5000250329567174
8,7,0.2624822620384485
1,4,0.5651294761884736
4,1,0.43817492945348435
1,3,0.20354352625238553
8,6,0.11982589706698021
2,6,0.18321184609498709
1,4,0.56576504935656
8,6,0.29383194922780276
8,6,0.5601333088203401
4,1,0.4072288886077851
5,7,0.40887500706962016
3,4,0.09715800239011763
5,1,0.4123750124952473
5,7,0.07321052187214747
6,2,0.09429899194920749
8,6,0.28833848892142877
1,4,0.40655906015331594
3,4,0.11561295582510635
7,5,0.15072113930861564
8,7,0.13238275914592032
8,6,0.3002686026802897
1,4,0.4092039473280623
1,4,0.44379943381861403
6,8,0.10005435260638929
8,6,0.34870460002366765
1,4,0.40857112257232225
4,1,0.23795213056064277
1,4,0.5434624426586556
1,4,0.26229565868637633
7,8,0.11618124710414536
5,8,0.2255079560554353
5,8,0.18892014826588308
6,8,0.4933491483044189
7,5,0.48894359396569664
3,2,0.2605324129435448
7,8,0.49631126160810823
8,7,0.43747853119558633
7,8,0.43686668906369724
2,6,0.5637699674025113
8,7,0.5783809135677671
4,1,0.4886697585187787
2,6,0.2977950560596048
5,8,0.3590708486191397
2,6,0.3219673777243821
1,4,0.47332887707994126
7,8,0.23046941057460052
1,4,0.5311316982904712
7,8,0.1956726651107457
1,4,0.44499338018122
7,5,0.055155287742341186
5,7,0.20322394276002057
1,4,0.4872531685099492
5,3,0.4729193346072307
7,8,0.0989800285598656
8,7,0.19089067754843422
8,6,0.3235774297284388
7,8,0.2784833187765805
6,2,0.4760882467993615
4,1,0.501096533339995
1,4,0.3982156078296141
7,8,0.4466500565595297
6,2,0.04258076125187526
8,7,0.5884285048041726
6,8,0.13043587502193102
7,8,0.07843927513539126
8,7,0.42821435255863044
8,6,0.4461569922362015
6,2,0.2859609972695074
1,4,0.3318641052728968
8,6,0.12240001604889898
7,5,0.345780065813003
4,1,0.48665318232910837
1,4,0.2587410398414916
6,8,0.29973249865206547
6,8,0.3124145620187308
8,6,0.3275034709857869
3,1,0.18085166147934081
7,5,0.051562897626392684
1,4,0.2720739453384944
8,7,0.3278537160026176
8,7,0.24146357294646018
7,8,0.43325158094741384
6,8,0.33215779022901537
8,6,0.28990421371298614
6,8,0.3750933489912818
8,7,0.3375482903253437
6,8,0.55623827512303
7,8,0.06346632123092702
5,2,0.2837117480819778
6,8,0.3028672254105407
2,6,0.14547691119514294
2,3,0.4217472534015376
7,5,0.16587730392831476
5,2,0.2890001104880542
4,1,0.586014930098454
8,6,0.5924083667625797
7,5,0.4968464323516065
8,7,0.2859145934001962
2,6,0.4737566452862819
4,3,0.5281136039931174
7,8,0.19449134414427513
1,4,0.11570554080014926
3,4,0.3421211792498242
5,8,0.5771676324312913
5,8,0.001403117960999839
8,5,0.3660860532379226
7,8,0.40182886093004383
7,5,0.4827050806870324
7,8,0.5008011028830472
5,8,0.5119397654550963
1,4,0.08456844078979382
4,3,0.44406900868577276
5,8,0.18872637273340404
6,2,0.34573897182624086
1,3,0.1311910215648636
7,8,0.2825813369914405
7,5,0.5051151893130705
8,5,0.2082104109442708
7,8,0.1223209557950164
4,1,0.3243873881522877
5,8,0.2111084435752649
8,7,0.49243837343038005
3,5,0.06604648762221332
4,1,0.49472947354033564
7,5,0.44531089479611624
2,5,0.01547629951017748
7,8,0.5105659590527785
8,7,0.5920792707152779
4,1,0.5226446210636608
8,5,0.10726397998471693
1,4,0.4179492849840837
3,4,0.5652887115173644
7,8,0.4508888782395033
5,3,0.47449538381570944
6,2,0.31441934510065095
8,7,0.4823892331297445
2,3,0.41498740107745813
1,4,0.3997424680450016
1,4,0.30460911058140777
3,2,0.5736266561759034
3,2,0.1734906620758044
5,8,0.021084486675940504
1,4,0.5272537536112233
3,2,0.20765337567390632
4,1,0.5209238922953291
4,1,0.45822757677340875
6,8,0.4675487329133121
1,4,0.5715611390844851
8,7,0.14634488012864666
4,1,0.3120065221174735
1,4,0.3236361827631169
5,8,0.32003450100037034
8,6,0.21990752492919183
3,2,0.24904371431586142
2,6,0.26800801314103667
6,8,0.41469032193161476
8,6,0.3214328660254755
5,7,0.40498442961717984
1,4,0.1970386741874545
1,4,0.4768120675658467
1,4,0.24784520635070217
4,1,0.4229041426327506
7,5,0.5145588704263863
7,8,0.4946332502843172
2,6,0.3418278305006162
3,1,0.45517956880247323
6,2,0.2739865403632863
8,6,0.5918792274944656
5,7,0.38028575986120317
1,4,0.27961594667685985
4,1,0.17779190337188797
5,8,0.13642787178159266
8,7,0.23581546940560866
4,1,0.5935636845346514
8,7,0.5187471331870814
8,7,0.4895832936617956
2,6,0.10492982906151949
2,6,0.5289779201390994
8,6,0.25222062804466705
6,8,0.24230616983231426
3,2,0.19819791749280044
6,8,0.4597371909453344
5,7,0.26143399191482497
7,5,0.4957456169484803
1,4,0.5627593136062302
6,2,0.5386597780001259
3,4,0.4932346594305936
6,2,0.18427230256320817
1,4,0.028837294497852647
5,7,0.20364094189876017
5,1,0.40395405573768217
4,1,0.3837017935539023
7,8,0.29175055385382426
4,1,0.24517964215190063
3,1,0.3301490969503568
7,8,0.07815414580118783
2,6,0.5777950084527055
1,4,0.45357905943702487
1,3,0.3064290255135885
1,4,-0.06281724160263726
5,8,0.5300191712505645
5,8,0.13082747875498463
7,8,0.23869328531430437
3,5,0.0973048007334298
4,1,0.6188581047415745
4,1,0.5381369091170561
1,4,0.5539031484695626
8,6,0.5121689814196195
8,6,0.47833973005678704
6,2,0.499658909754841
5,7,0.29928064993718323
5,7,0.195661177494154
2,6,0.21882600129836707
6,8,0.5020302273340671
8,6,0.3972851101839767
1,4,0.02404409966484692
1,4,0.28020480392181496
1,3,0.33710821818717607
1,4,0.2601420731320171
5,3,0.3905785077642282
7,8,0.37826323176175425
7,5,0.502324882085171
7,5,0.5264395548097175
5,6,0.11083174471209217
7,8,0.23154634879469568
7,5,0.4939397397314823
8,6,0.40352237656838824
7,8,0.4989139190753256
5,8,0.1642523043617808
6,8,0.3314416668974118
6,8,0.1304470179792863
8,5,0.5280526877115623
4,1,0.37443381969750833
5,8,0.19541539731766666
3,1,0.1636590217891369
1,4,0.5396219600650415
1,4,0.5282033442096595
4,1,0.16936839735841958
4,1,0.4748212481214245
1,4,0.13836021666380607
1,5,0.39860114450724987
4,1,0.45534414726421857
1,4,0.40301258116164357
3,2,0.07988417500400233
8,5,0.21236363202335845
5,1,0.19113694719694319
8,6,0.609136744172368
8,6,0.28497170666154237
3,5,0.34649830609033166
8,6,0.42363902937445436
7,8,0.3032334989961202
2,6,0.5300525507107525
8,7,0.5260940668485214
8,6,0.5732222457760306
1,4,0.5604292992438817
7,8,0.23183023410927972
8,6,0.44631341680732606
3,5,0.5260518777442837
5,8,0.5631028273457378
8,6,0.2821696593704124
1,4,0.26537548355879703
3,4,0.35046534884121894
6,2,0.5617872706971481
7,8,0.19594570374401346
8,7,0.5364577437770837
3,4,0.468124024010864
8,6,0.3761318705911634
1,5,0.44057611162462146
8,5,0.29589184088735027
7,5,0.20411738884646635
7,5,0.20887949506017445
6,2,0.5474338199681672
8,6,0.48130096583014537
6,8,0.3448304908490564
6,8,0.2157342855541213
6,2,0.5408261614870333
1,4,0.5531184015128412
1,4,0.3869879912100365
1,4,0.13331418938896328
1,4,0.44351328049030486
1,4,0.30520155541626365
5,8,0.09977691018892747
7,8,0.18318181829202881
5,8,0.24494556849328147
8,7,0.5617896442207083
7,8,0.014895761823202033
1,4,0.2996717552613462
1,4,0.37202986862854753
4,3,0.3218848986292249
8,6,0.44545983214406465
1,4,0.5683002598573896
7,8,0.17429661776214425
1,4,0.5685676860759676
3,4,0.07819414193756455
5,7,0.11862134863401949
7,8,0.20112274556233395
8,6,0.3103216533449552
8,6,0.07399088805546761
8,6,0.04083304806577234
2,6,0.43455751281857563
7,8,0.2851348484068405
6,2,0.4920874820929704
1,4,0.5695726845236733
1,4,0.5214172488413741
8,6,0.5774118979905898
5,3,0.1856305801450433
7,5,0.26852642535479315
6,2,0.28103297566162994
8,5,0.3361923578434394
8,5,0.31309424582771356
8,6,0.6015549197609299
8,5,0.34232034961064534
1,4,0.45046243963695115
1,4,0.1574656662791573
1,4,0.18587249557833535
7,5,0.37753485372699996
7,8,0.1826626886505762
1,4,0.04188972977142634
5,3,0.3614798974154499
6,2,0.5270181137477994
8,6,0.22625340261487117
8,6,0.3382228205225045
6,8,0.24268673080922995
6,2,0.5015330923649001
4,1,0.4970852586812857
4,1,0.509749794345187
4,1,0.12410278614697304
8,6,0.44807738639505745
8,6,0.607693673844684
8,7,0.5407769361378614
7,8,0.229357509140049
2,6,0.2050341346264322
3,5,0.022034875380440907
7,8,0.28876911278064693
2,3,0.5184539984340368
3,4,0.36590869058823394
1,4,0.4042271818300163
8,6,0.4352188953724989
8,5,0.2815069904881019
3,4,0.11593938567331943
5,7,0.3113647180075426
2,6,0.16543733335597233
8,7,0.2548716088437776
6,2,0.3562900728337094
7,8,0.0973462087491727
8,6,0.3233099238810011
2,6,0.34903173012166244
2,3,0.5056991909797011
8,6,0.1585973851944987
5,7,0.28536452802147727
5,8,0.4075435834452656
8,5,0.032634518863741975
1,4,0.44663481753326223
6,5,0.05835055160805428
1,3,0.21480599332527336
3,2,0.4307938672400417
2,6,0.4445148414237336
2,3,0.525416139712013
6,8,0.040622835046210407
5,8,0.48917477899980294
5,7,0.5707255649002615
8,6,0.4557312612040126
4,1,0.34481429693933335
2,6,0.3359057513585231
8,6,0.43306880868608255
1,4,0.1718677045758647
6,8,0.10750932024897435
6,8,0.42686960226362175
6,2,0.5314169246532559
4,1,0.28547962824703016
7,5,0.4815738267384462
6,8,0.3658151865979297
6,8,0.13597770266237172
8,6,0.4610003414294376
8,6,0.45120811787842974
4,1,0.5014929537411975
6,2,0.07150386024903704
1,4,0.5637740025713269
7,5,0.4575064637458433
1,4,0.34540140168032285
8,7,0.5031572776909324
8,6,0.26548405249855633
1,4,0.5182072357086869
1,4,0.07139000006989073
8,6,0.2563980483735896
3,2,0.1961545313735891
1,4,0.33418671192669736
6,8,0.12567681178367532
5,8,0.022651031266910676
4,1,0.25412675981144334
1,4,0.47938186731009236
1,4,0.3884267632561003
7,5,0.45128848094606866
5,2,0.23436817633010984
2,6,0.4792169882412069
7,5,0.5076276339327223
1,4,0.5165983360904658
8,6,0.1978074577952756
7,8,0.4247487689793243
8,7,0.1649896559713522
8,6,0.6007402325365413
6,8,0.2528301406576703
8,6,0.5607801418430656
1,4,0.4107168969663274
4,1,0.2028491786458889
1,4,0.4828439479617242
7,8,0.39548037946906583
1,4,0.5490062622626407
1,4,0.5137046430580875
5,7,0.5497424500546451
5,7,0.17531929106820984
2,6,0.420273401465087
7,8,0.3798924941303759
5,8,0.5604048068195608
8,6,0.4923281096070663
8,6,0.21659805158562281
3,4,0.05582559970094291
8,6,0.15622766667231935
8,7,0.4353904344112901
5,7,0.2511107770787994
3,2,0.39331216405844194
6,8,0.12998793195362954
6,8,0.4248846751405191
6,8,0.5564252901891822
7,5,0.06828071851211544
5,2,0.47078140446685113
6,8,0.06420169908080949
1,4,0.4848303753051921
1,4,0.5121230135790984
2,6,0.4004083250510104
6,2,0.4688235791987269
6,2,0.4122245483419784
1,4,0.31790248011077954
1,4,-0.002735207627878017
1,4,0.4584571002743444
6,8,0.4291061570473096
4,1,0.1757874403366548
5,8,0.07778396880051419
8,7,0.41497220940950685
7,5,0.1689435321124307
2,3,0.18459842499871115
1,4,0.3918656735936268
7,5,0.226034211406072
5,8,0.28482849314550784
4,1,0.5227058056704784
1,4,0.5367683304143929
6,8,0.21799664477498362
3,4,0.3965660030761487
6,8,0.06186530640002638
6,8,0.2576489365422968
8,6,0.2786515657557183
8,7,0.5934604913038415
6,2,0.3645203204917801
1,4,0.449156800526718
5,7,0.21108430585800894
7,5,0.42867010287380614
1,4,0.3541363918577475
7,8,0.3524273950326031
3,1,0.11069343342662015
1,4,0.5018034193339934
1,4,0.441956827939422
4,1,0.3898321864834028
1,3,0.21847127789760212
8,5,0.42108137122171235
1,4,0.3439893311991765
7,5,0.4612940146196645
4,1,0.09368857943617899
2,3,0.4868678430866167
4,1,0.3487442462830998
1,4,0.47051647934593993
3,1,0.43463458426062535
7,8,0.07612441057447053
8,7,0.29694752968786536
8,6,0.2900028717977275
5,8,0.08527167235695045
8,7,0.24126856848373668
2,6,0.006753134577195928
5,7,0.5862919045074417
7,5,0.4420313516279649
5,8,0.5022235637254141
6,2,0.003841291394310723
7,8,0.5197403636773873
7,5,0.13623130555680565
7,5,0.45365217304139205
7,5,0.01880228398198484
5,7,0.6136934859151747
5,7,0.1654774861462446
7,5,0.5249961356240785
1,4,0.0773937349921525
7,5,0.442071162793101
5,1,0.5350038805211098
5,8,0.5518658136004774
5,2,0.39151715492258504
8,6,0.35905158563250616
8,7,0.4251258773896259
7,5,0.4066089636985719
7,5,0.45877984904501173
5,8,0.5289762803356195
1,4,0.1887882770693138
1,4,0.5461763876224923
2,6,0.026008076688942814
1,4,0.45164303260032485
5,1,0.27859483205401653
7,5,0.2149741573103834
8,6,0.3395804672599441
6,8,0.42862530838701
8,6,0.6107906575319056
2,3,0.5160087751319736
8,5,0.3123838790361535
6,8,0.4365777344075503
1,4,0.35809103826032823
7,5,0.48737687890900494
6,8,0.36003579954946024
5,7,0.32488714264223006
8,6,0.44734447396534605
2,6,0.5925894530254583
5,3,0.35230792808365924
1,4,0.5019261124792836
4,1,0.231933799040799
6,8,0.510405462425438
1,4,0.558416757778889
1,4,0.5371865355517428
7,5,0.1664216620724082
8,7,0.4340054745353328
3,4,0.2723911029692828
7,8,0.026752736802197943
8,6,0.35470744125913367
8,6,0.4013181713026805
7,5,0.20314769335814034
5,8,0.21414247512225257
7,5,0.42062946981281535
8,6,0.17814886405129132
7,8,0.34219027755254455
3,5,0.2572535188388406
4,1,0.08161881837169754
7,8,0.21513679223789037
7,5,0.5198659018401374
6,2,0.5751644763502897
6,8,0.004116493572349637
8,6,0.10766592369250606
7,8,0.27355981159784515
7,5,0.44823537424072996
7,5,0.5279088087450405
5,8,0.05387509145509848
7,5,0.5231636283340886
8,7,0.2959535952560257
7,5,0.4511173506598576
2,6,0.23250005484875166
8,6,0.6038918915408986
7,8,0.320426136035833
