cluster,word,n,tf,idf,tf_idf
1,mapk,1.43854250805049,3.060769250134988e-4,0.6931471805599453,2.1215635760756448e-4
1,mesenchymal,2.1080098318004215,4.485186663618911e-4,0.47000362924573563,2.1080540097454605e-4
1,inhibition,7.388256408868978,0.0015719902541514068,0.13353139262452257,2.0991004782901454e-4
1,redox,3.419995443644471,7.276682357961551e-4,0.28768207245178085,2.0933710613116902e-4
1,histone,3.397147703805509,7.228069502141981e-4,0.28768207245178085,2.0793860142017168e-4
1,invasion,3.262399975887349,6.94136841418012e-4,0.28768207245178085,1.9969072510426684e-4
1,ameliorate,3.242649764821429,6.899346132338643e-4,0.28768207245178085,1.9848181939133595e-4
1,microglial,1.9765646252748268,4.205512309917392e-4,0.47000362924573563,1.9766060484987911e-4
1,bbb,3.109848568948361,6.616786656734204e-4,0.28768207245178085,1.903530898380586e-4
1,nutrient,1.883422019734749,4.007333930537506e-4,0.47000362924573563,1.8834614909522064e-4
1,cytotoxicity,3.07144012329215,6.535065478004959e-4,0.28768207245178085,1.8800211803205545e-4
1,pikakt,1.2698904747232191,2.701930387402727e-4,0.6931471805599453,1.872835430097441e-4
1,dock,1.2563690719805545,2.6731610646320536e-4,0.6931471805599453,1.8528940551323296e-4
1,abolish,1.2426347721122992,2.643938763258521e-4,0.6931471805599453,1.8326386993257923e-4
1,microbiome,6.307082867959115,0.0013419502859504584,0.13353139262452257,1.79192490515841e-4
1,ovarian,2.889319950501864,6.147570620128841e-4,0.28768207245178085,1.7685458565423447e-4
1,conserve,1.1773240766665258,2.504977997617845e-4,0.6931471805599453,1.7363184364135064e-4
1,oxidation,1.734294378119576,3.6900368765773513e-4,0.47000362924573563,1.7343307240419537e-4
1,apoptotic,1.7328019396309464,3.6868614335103917e-4,0.47000362924573563,1.7328382542760196e-4
1,downregulated,2.8300258353579304,6.021411258600857e-4,0.28768207245178085,1.732252069958781e-4
1,sci,2.79405307885033,5.944872465798503e-4,0.28768207245178085,1.7102332314224418e-4
1,cytometry,2.7862751080965698,5.928323372825351e-4,0.28768207245178085,1.7054723540587283e-4
1,reprogram,5.926910322131556,0.0012610614396701034,0.13353139262452257,1.6839129022423426e-4
1,immunohistochemical,1.6202557200892096,3.447398222611518e-4,0.47000362924573563,1.620289676082712e-4
1,regenerative,2.6174300750791692,5.569073867019612e-4,0.28768207245178085,1.6021227117012554e-4
1,pathogen,2.5927579909894423,5.516579376313932e-4,0.28768207245178085,1.5870209878227445e-4
1,immunosuppressive,2.566941492316038,5.461649928735221e-4,0.28768207245178085,1.5712187705046698e-4
1,traffic,1.0634903905248332,2.2627754598254885e-4,0.6931471805599453,1.568436430218271e-4
1,hallmark,2.5464821507215625,5.418118838565879e-4,0.28768207245178085,1.558695656268668e-4
1,bioinformatics,1.548063406849071,3.293795523195302e-4,0.47000362924573563,1.5480958498951487e-4
1,pluripotent,0.7394464935642343,1.573311234777993e-4,0.9808292530117262,1.5431496831622556e-4
1,antitumor,5.314839871316624,0.0011308319605767508,0.13353139262452257,1.5100156652013275e-4
1,production,5.164995214833253,0.0010989496968066734,0.13353139262452257,1.4674428343889196e-4
1,rna,5.099665171876788,0.0010850495036964865,0.13353139262452257,1.4488817129513888e-4
1,posttranslational,1.4416523736474618,3.0673860730220384e-4,0.47000362924573563,1.441682586618183e-4
1,deletion,2.3344697369953904,4.967022626289621e-4,0.28768207245178085,1.4289233630458855e-4
1,antigen,4.960606720748566,0.0010554622076101533,0.13353139262452257,1.4093733844473675e-4
1,enzymatic,1.405002174301772,2.989405893402162e-4,0.47000362924573563,1.4050316191876067e-4
1,bind,4.933366406019463,0.001049666319256473,0.13353139262452257,1.4016340540137356e-4
1,mrna,4.8729224507565965,0.0010368057330318898,0.13353139262452257,1.384461134128372e-4
1,nfκb,2.2149285413815516,4.7126762905980467e-4,0.28768207245178085,1.355752482073617e-4
1,proteinprotein,0.9129518768616712,1.9424765107136838e-4,0.6931471805599453,1.3464221167051104e-4
1,glutathione,2.1417991891557984,4.55707986482526e-4,0.28768207245178085,1.3109901798412122e-4
1,antimicrobial,1.306689149546268,2.780226476474675e-4,0.47000362924573563,1.306716534068181e-4
2,eeg,9.811246227893019,0.002435074508389314,0.47000362924573563,0.001144493856426753
2,speech,7.182073480107242,0.0017825344143405355,0.47000362924573563,8.377976439954735e-4
2,restingstate,3.3468931387045564,8.306726765446572e-4,0.6931471805599453,5.757784237151125e-4
2,session,5.592542607098503,0.0013880252949834714,0.28768207245178085,3.9930999347633953e-4
2,sci,5.266158125292181,0.001307019221634611,0.28768207245178085,3.7600599841415837e-4
2,verbal,2.998264777512145,7.441458464639189e-4,0.47000362924573563,3.4975124852618187e-4
2,mci,9.15813950718838,0.002272978533025424,0.13353139262452257,3.035139889205292e-4
2,walk,7.390441835487366,0.0018342498089759945,0.13353139262452257,2.4492993141382905e-4
2,psychological,2.7119842400819834,6.730932581635348e-4,0.28768207245178085,1.9363686346180722e-4
2,poststroke,5.743550735048099,0.0014255043302037118,0.13353139262452257,1.903495784043889e-4
2,prefrontal,2.4949270445282035,6.192213614158174e-4,0.28768207245178085,1.7813888455851554e-4
2,postural,4.914216969649254,0.001219670181904802,0.13353139262452257,1.6286425793235297e-4
2,levodopa,4.786753824021678,0.001188034826979714,0.13353139262452257,1.5863994493303495e-4
2,subthalamic,2.1245588771967707,5.272988816370872e-4,0.28768207245178085,1.5169443507086352e-4
2,cortical,4.576962495132746,0.001135966261458832,0.13353139262452257,1.5168715686707034e-4
2,inventory,2.032424923288761,5.044319555293024e-4,0.28768207245178085,1.4511603037757427e-4
2,betweengroup,1.9500876222503856,4.839964819726286e-4,0.28768207245178085,1.3923711099325678e-4
2,transcranial,4.185157817091126,0.0010387234075332585,0.13353139262452257,1.387021831596055e-4
2,inpatient,1.906233455306783,4.7311222104077865e-4,0.28768207245178085,1.3610590425127623e-4
2,neuromodulation,4.096693584894178,0.001016767277626479,0.13353139262452257,1.357703505565083e-4
2,extremity,1.7911196180814861,4.445418677870519e-4,0.28768207245178085,1.2788672581656466e-4
2,educational,1.049304927616959,2.604292687613111e-4,0.47000362924573563,1.2240270147962932e-4
2,questionnaire,3.5755518830692434,8.874239868868431e-4,0.13353139262452257,1.1849896081740622e-4
2,ganglion,1.6510037570129732,4.097662079387692e-4,0.28768207245178085,1.1788239192053251e-4
2,dopamine,1.6470027432154966,4.087731876353697e-4,0.28768207245178085,1.1759671778166384e-4
2,neuropathic,3.533908119770352,8.770883308359088e-4,0.13353139262452257,1.171188262712369e-4
2,resilience,3.290041843666799,8.16562630165249e-4,0.13353139262452257,1.0903674517110869e-4
2,amplitude,3.1574459040450082,7.836533559518456e-4,0.13353139262452257,1.0464232395513064e-4
2,skill,3.074734761893575,7.63125097957451e-4,0.13353139262452257,1.0190115707698363e-4
2,bad,3.059048816288793,7.592319690526239e-4,0.13353139262452257,1.013813021526553e-4
2,education,3.0390167718411574,7.542601724375638e-4,0.13353139262452257,1.0071741122680042e-4
2,nihss,0.5743093944687926,1.4253909584122085e-4,0.6931471805599453,9.880057240190606e-5
2,certainty,1.3826005598244082,3.431506355371761e-4,0.28768207245178085,9.871828599448052e-5
2,intellectual,0.8046225938875224,1.997010289762506e-4,0.47000362924573563,9.38602083829456e-5
2,enroll,2.804913170029522,6.9615749110102e-4,0.13353139262452257,9.295887927271288e-5
2,satisfaction,1.273177730728775,3.159927459503159e-4,0.28768207245178085,9.090544803471596e-5
2,gyrus,2.7133483066200585,6.734318087999637e-4,0.13353139262452257,8.992428726671037e-5
2,theory,1.2582853965628866,3.122965851919942e-4,0.28768207245178085,8.984212884764703e-5
2,nonhispanic,0.7497450287612415,1.8608084690992216e-4,0.47000362924573563,8.745867338078355e-5
2,doubleblind,1.2242385244121317,3.038464180532883e-4,0.28768207245178085,8.741116725262018e-5
2,income,0.7320104615961359,1.8167926617104584e-4,0.47000362924573563,8.538991445909355e-5
2,ambulatory,0.723979339762235,1.7968600460189853e-4,0.47000362924573563,8.445307428755827e-5
2,autophagy,0.48160849816669,1.1953145906941721e-4,0.6931471805599453,8.285289384218303e-5
2,respondent,0.701056181805059,1.7399665624627292e-4,0.47000362924573563,8.177905991237097e-5
2,neuromuscular,2.391558157885548,5.935660129537118e-4,0.13353139262452257,7.925969632429454e-5
2,subjective,2.3113132444343325,5.736498536163343e-4,0.13353139262452257,7.6600263832242625e-05
2,thematic,1.0654971867882481,2.6444806072977107e-4,0.28768207245178085,7.607696616659494e-5
2,virtual,2.2856764474240974,5.672870012909186e-4,0.13353139262452257,7.57506233001657e-5
